f0,f1,f2,f3,f4,f5,f6,f7,outcome
-1.0,-10.0,-2.0,0.0,-5.0,4.0,4.0,2.0,-0.25
-1.0,-9.0,-2.0,0.0,-3.0,4.0,6.0,2.0,-0.25
-1.0,-9.0,-2.0,-3.0,-3.0,2.0,0.0,0.0,-0.25
-1.0,-9.0,-2.0,-3.0,-2.0,2.0,2.0,0.0,-0.25
-1.0,-9.0,-2.0,-4.0,-6.0,0.0,-2.0,-2.0,-0.25
-1.0,-6.0,-2.0,-2.0,-2.0,2.0,6.0,-2.0,-0.25
-1.0,-15.0,-2.0,-4.0,-2.0,2.0,4.0,-2.0,-0.25
-1.0,-12.0,-2.0,-2.0,0.0,2.0,4.0,-2.0,-0.25
-1.0,-12.0,-3.0,-2.0,0.0,0.0,4.0,-2.0,-0.25
0.0,-12.0,-1.0,-2.0,0.0,2.0,4.0,2.0,-0.25
0.0,-12.0,-2.0,-6.0,-4.0,2.0,4.0,2.0,-0.25
2.0,10.0,-2.0,2.0,-1.0,-1.0,-2.0,-4.0,0.34375
2.0,10.0,-2.0,5.0,-1.0,-1.0,2.0,-2.0,0.34375
2.0,10.0,-2.0,3.0,-2.0,-1.0,-2.0,-4.0,0.34375
2.0,11.0,0.0,3.0,-2.0,-1.0,-2.0,-4.0,0.34375
2.0,11.0,0.0,3.0,-3.0,-3.0,-4.0,-4.0,0.34375
2.0,12.0,0.0,3.0,1.0,-3.0,0.0,0.0,0.34375
2.0,11.0,0.0,1.0,-1.0,-3.0,0.0,0.0,0.34375
2.0,11.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.34375
2.0,11.0,0.0,1.0,1.0,-1.0,-2.0,0.0,0.34375
2.0,14.0,0.0,3.0,1.0,-1.0,-2.0,0.0,0.34375
1.0,12.0,0.0,3.0,1.0,-1.0,-2.0,0.0,0.34375
1.0,12.0,1.0,3.0,1.0,1.0,-2.0,0.0,0.34375
1.0,9.0,1.0,3.0,1.0,1.0,-2.0,0.0,0.34375
1.0,9.0,1.0,3.0,4.0,3.0,0.0,0.0,0.34375
1.0,9.0,1.0,3.0,4.0,0.0,-4.0,0.0,0.34375
1.0,10.0,1.0,3.0,6.0,0.0,0.0,0.0,0.34375
1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.34375
2.0,13.0,1.0,1.0,6.0,0.0,0.0,0.0,0.34375
2.0,10.0,1.0,1.0,6.0,0.0,0.0,0.0,0.34375
2.0,10.0,2.0,3.0,6.0,2.0,0.0,2.0,0.34375
2.0,10.0,2.0,2.0,4.0,0.0,0.0,2.0,0.34375
-1.0,-8.0,1.0,2.0,4.0,-2.0,6.0,0.0,-0.5625
-1.0,-8.0,1.0,2.0,5.0,0.0,8.0,0.0,-0.5625
-1.0,-9.0,1.0,0.0,5.0,0.0,6.0,0.0,-0.5625
-1.0,-9.0,1.0,0.0,6.0,2.0,6.0,0.0,-0.5625
-1.0,-10.0,1.0,0.0,4.0,2.0,6.0,0.0,-0.5625
-1.0,-7.0,1.0,2.0,6.0,2.0,6.0,0.0,-0.5625
-1.0,-8.0,1.0,2.0,2.0,0.0,6.0,0.0,-0.5625
-1.0,-5.0,1.0,2.0,2.0,0.0,6.0,0.0,-0.5625
-1.0,-5.0,1.0,2.0,1.0,0.0,4.0,0.0,-0.5625
-1.0,-5.0,2.0,2.0,1.0,2.0,4.0,0.0,-0.5625
-1.0,-12.0,0.0,0.0,-1.0,0.0,4.0,0.0,-0.5625
-1.0,-11.0,2.0,2.0,-1.0,0.0,4.0,0.0,-0.5625
-1.0,-18.0,2.0,2.0,-7.0,-2.0,0.0,-4.0,-0.5625
-1.0,-18.0,2.0,3.0,-3.0,-2.0,2.0,-2.0,-0.5625
-2.0,-18.0,0.0,3.0,-3.0,-4.0,2.0,-2.0,-0.5625
-2.0,-17.0,2.0,3.0,-3.0,-4.0,2.0,-2.0,-0.5625
-2.0,-18.0,2.0,1.0,-5.0,-4.0,0.0,-2.0,-0.5625
-2.0,-18.0,2.0,2.0,-5.0,-2.0,0.0,-2.0,-0.5625
-2.0,-21.0,0.0,0.0,-5.0,-4.0,-2.0,-2.0,-0.5625
-2.0,-20.0,0.0,2.0,-5.0,-4.0,0.0,-2.0,-0.5625
-2.0,-20.0,0.0,2.0,-6.0,-4.0,-4.0,-2.0,-0.5625
1.0,11.0,-2.0,-1.0,2.0,-2.0,-5.0,-4.0,-0.28125
2.0,11.0,2.0,-1.0,2.0,2.0,-5.0,0.0,-0.28125
2.0,11.0,2.0,-2.0,2.0,0.0,-7.0,0.0,-0.28125
2.0,12.0,2.0,0.0,2.0,0.0,-5.0,0.0,-0.28125
2.0,11.0,0.0,0.0,2.0,0.0,-5.0,0.0,-0.28125
2.0,14.0,0.0,0.0,6.0,2.0,-5.0,0.0,-0.28125
1.0,4.0,0.0,0.0,6.0,2.0,-5.0,0.0,-0.28125
1.0,5.0,0.0,2.0,6.0,2.0,-5.0,0.0,-0.28125
1.0,-2.0,0.0,2.0,6.0,2.0,-5.0,0.0,-0.28125
1.0,-2.0,1.0,2.0,6.0,4.0,-5.0,4.0,-0.28125
1.0,-5.0,1.0,2.0,6.0,4.0,-5.0,4.0,-0.28125
1.0,-5.0,1.0,2.0,7.0,4.0,-3.0,4.0,-0.28125
1.0,-5.0,-1.0,-1.0,7.0,4.0,-3.0,4.0,-0.28125
1.0,-5.0,-1.0,0.0,7.0,4.0,-1.0,4.0,-0.28125
1.0,-6.0,-1.0,-4.0,7.0,4.0,-5.0,2.0,-0.28125
1.0,-5.0,-1.0,-2.0,7.0,4.0,-5.0,2.0,-0.28125
1.0,-12.0,-1.0,-2.0,5.0,4.0,-5.0,2.0,-0.28125
1.0,-12.0,-1.0,-2.0,5.0,4.0,-2.0,4.0,-0.28125
1.0,-12.0,-4.0,-6.0,1.0,0.0,-2.0,0.0,-0.28125
2.0,0.0,-4.0,-6.0,1.0,0.0,-2.0,0.0,-0.28125
2.0,0.0,-4.0,-6.0,-2.0,0.0,-6.0,-2.0,-0.28125
-2.0,-10.0,-1.0,3.0,4.0,0.0,2.0,0.0,-0.796875
-2.0,-9.0,1.0,5.0,4.0,0.0,4.0,0.0,-0.796875
-2.0,-9.0,1.0,5.0,1.0,0.0,-2.0,0.0,-0.796875
-2.0,-9.0,1.0,6.0,1.0,0.0,2.0,2.0,-0.796875
-2.0,-10.0,-1.0,4.0,1.0,0.0,2.0,2.0,-0.796875
-2.0,-10.0,-1.0,4.0,1.0,2.0,3.0,4.0,-0.796875
-2.0,-11.0,-1.0,2.0,1.0,2.0,3.0,4.0,-0.796875
-2.0,-11.0,-1.0,2.0,4.0,2.0,5.0,4.0,-0.796875
-2.0,-12.0,-1.0,-2.0,2.0,2.0,1.0,0.0,-0.796875
-2.0,-12.0,-1.0,-2.0,2.0,2.0,4.0,2.0,-0.796875
-2.0,-12.0,-2.0,-4.0,2.0,0.0,4.0,2.0,-0.796875
-2.0,-7.0,-2.0,-4.0,4.0,0.0,4.0,2.0,-0.796875
-2.0,-8.0,-2.0,-4.0,2.0,0.0,2.0,0.0,-0.796875
-2.0,-9.0,-2.0,-4.0,-2.0,0.0,-2.0,-4.0,-0.796875
-2.0,-18.0,-2.0,-4.0,-4.0,0.0,-4.0,-4.0,-0.796875
-2.0,-18.0,-2.0,-3.0,-2.0,0.0,-4.0,-4.0,-0.796875
-2.0,-19.0,-4.0,-5.0,-2.0,-2.0,-6.0,-4.0,-0.796875
-2.0,-18.0,-2.0,-5.0,-2.0,-2.0,-6.0,-4.0,-0.796875
-2.0,-19.0,-4.0,-7.0,-2.0,-2.0,-6.0,-4.0,-0.796875
-2.0,-19.0,-4.0,-8.0,-4.0,-2.0,-8.0,-4.0,-0.796875
-2.0,-7.0,0.0,0.0,-1.0,3.0,1.0,0.0,-0.265625
-2.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,-0.265625
-2.0,-1.0,0.0,0.0,-5.0,1.0,-1.0,-2.0,-0.265625
-2.0,-1.0,2.0,2.0,-4.0,1.0,-1.0,-2.0,-0.265625
-2.0,-12.0,2.0,2.0,-4.0,1.0,-1.0,-2.0,-0.265625
-2.0,-12.0,2.0,2.0,-4.0,2.0,5.0,2.0,-0.265625
-2.0,-13.0,2.0,2.0,-6.0,0.0,5.0,2.0,-0.265625
-2.0,-13.0,2.0,3.0,-2.0,0.0,5.0,2.0,-0.265625
-2.0,-16.0,2.0,1.0,-2.0,0.0,3.0,2.0,-0.265625
-2.0,-16.0,2.0,1.0,-2.0,2.0,6.0,2.0,-0.265625
-2.0,-16.0,2.0,1.0,-3.0,2.0,2.0,2.0,-0.265625
-2.0,-16.0,2.0,3.0,0.0,2.0,2.0,2.0,-0.265625
-2.0,-16.0,0.0,0.0,-4.0,0.0,2.0,2.0,-0.265625
-2.0,-16.0,1.0,2.0,0.0,2.0,2.0,2.0,-0.265625
-2.0,-19.0,1.0,0.0,0.0,2.0,0.0,2.0,-0.265625
-2.0,-16.0,1.0,2.0,4.0,2.0,2.0,4.0,-0.265625
-2.0,-17.0,1.0,0.0,2.0,0.0,-2.0,4.0,-0.265625
-2.0,-17.0,2.0,4.0,4.0,2.0,-2.0,4.0,-0.265625
-2.0,-18.0,-2.0,-2.0,0.0,2.0,-6.0,2.0,-0.265625
-1.0,-12.0,0.0,-2.0,0.0,2.0,-6.0,2.0,-0.265625
1.0,-3.0,0.0,-1.0,0.0,2.0,1.0,0.0,-0.03125
1.0,-3.0,1.0,1.0,0.0,2.0,1.0,0.0,-0.03125
1.0,-3.0,1.0,1.0,0.0,2.0,-2.0,-2.0,-0.03125
1.0,-3.0,2.0,3.0,2.0,2.0,-2.0,-2.0,-0.03125
0.0,-3.0,0.0,3.0,2.0,0.0,-2.0,-2.0,-0.03125
0.0,-3.0,2.0,5.0,5.0,0.0,4.0,2.0,-0.03125
0.0,-4.0,2.0,1.0,5.0,0.0,4.0,2.0,-0.03125
0.0,-4.0,2.0,3.0,8.0,0.0,6.0,2.0,-0.03125
0.0,-5.0,2.0,3.0,4.0,0.0,2.0,2.0,-0.03125
0.0,-2.0,4.0,3.0,4.0,0.0,2.0,2.0,-0.03125
0.0,-3.0,4.0,3.0,0.0,0.0,-2.0,-2.0,-0.03125
0.0,-3.0,4.0,4.0,4.0,0.0,-2.0,-2.0,-0.03125
0.0,-4.0,4.0,2.0,4.0,0.0,-4.0,-2.0,-0.03125
0.0,-4.0,4.0,3.0,6.0,2.0,2.0,-2.0,-0.03125
0.0,-5.0,4.0,1.0,6.0,0.0,2.0,-2.0,-0.03125
0.0,-4.0,4.0,3.0,6.0,0.0,2.0,-2.0,-0.03125
0.0,-5.0,2.0,-1.0,2.0,0.0,2.0,-2.0,-0.03125
0.0,4.0,2.0,1.0,2.0,2.0,2.0,-2.0,-0.03125
0.0,3.0,-2.0,-3.0,-2.0,2.0,2.0,-2.0,-0.03125
0.0,6.0,0.0,-3.0,-2.0,2.0,2.0,-2.0,-0.03125
0.0,6.0,0.0,-4.0,-4.0,0.0,2.0,-2.0,-0.03125
1.0,-3.0,2.0,2.0,3.0,0.0,-3.0,-2.0,0.03125
1.0,-3.0,2.0,2.0,4.0,0.0,-1.0,2.0,0.03125
1.0,-3.0,1.0,2.0,4.0,-2.0,-1.0,-2.0,0.03125
1.0,-3.0,1.0,2.0,5.0,0.0,1.0,-2.0,0.03125
1.0,-3.0,1.0,2.0,2.0,0.0,-3.0,-4.0,0.03125
1.0,-2.0,1.0,4.0,2.0,0.0,-1.0,-2.0,0.03125
1.0,-3.0,1.0,4.0,0.0,0.0,-1.0,-2.0,0.03125
1.0,-3.0,1.0,5.0,0.0,4.0,3.0,-2.0,0.03125
1.0,-4.0,-1.0,5.0,0.0,4.0,3.0,-2.0,0.03125
1.0,-1.0,-1.0,5.0,0.0,4.0,3.0,-2.0,0.03125
1.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,-2.0,0.03125
1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.03125
1.0,-1.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,0.03125
1.0,-1.0,1.0,2.0,-2.0,2.0,2.0,0.0,0.03125
1.0,-1.0,1.0,2.0,-3.0,0.0,-2.0,0.0,0.03125
1.0,0.0,1.0,4.0,-3.0,0.0,-2.0,0.0,0.03125
1.0,0.0,0.0,2.0,-3.0,-2.0,-2.0,0.0,0.03125
1.0,3.0,0.0,2.0,-3.0,-2.0,-2.0,0.0,0.03125
1.0,3.0,0.0,0.0,-4.0,-2.0,-4.0,0.0,0.03125
2.0,3.0,2.0,0.0,-4.0,2.0,-4.0,4.0,0.03125
2.0,2.0,0.0,0.0,-4.0,2.0,-4.0,4.0,0.03125
2.0,6.0,4.0,-2.0,0.0,2.0,-8.0,4.0,0.09375
2.0,6.0,4.0,2.0,3.0,2.0,-2.0,4.0,0.09375
1.0,6.0,2.0,2.0,3.0,2.0,-2.0,4.0,0.09375
1.0,6.0,2.0,2.0,4.0,2.0,2.0,4.0,0.09375
1.0,6.0,2.0,2.0,1.0,0.0,0.0,4.0,0.09375
1.0,7.0,2.0,4.0,1.0,0.0,2.0,4.0,0.09375
0.0,7.0,0.0,4.0,1.0,0.0,2.0,4.0,0.09375
0.0,8.0,0.0,4.0,3.0,0.0,2.0,4.0,0.09375
0.0,8.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.09375
0.0,9.0,0.0,4.0,4.0,0.0,2.0,0.0,0.09375
0.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,0.09375
0.0,9.0,2.0,2.0,2.0,0.0,2.0,0.0,0.09375
0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.09375
0.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.09375
0.0,3.0,0.0,3.0,-2.0,0.0,-2.0,0.0,0.09375
0.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,0.09375
0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.09375
0.0,3.0,0.0,4.0,6.0,2.0,2.0,2.0,0.09375
0.0,-4.0,0.0,2.0,4.0,0.0,-2.0,2.0,0.09375
0.0,1.0,2.0,6.0,6.0,0.0,0.0,2.0,0.09375
0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.09375
2.0,8.0,1.0,-4.0,-3.0,0.0,-4.0,-2.0,0.6875
2.0,8.0,1.0,-4.0,-2.0,0.0,-2.0,0.0,0.6875
2.0,8.0,1.0,-5.0,-2.0,-2.0,-8.0,-2.0,0.6875
2.0,8.0,2.0,-3.0,-2.0,0.0,-8.0,-2.0,0.6875
2.0,7.0,2.0,-5.0,-2.0,-2.0,-8.0,-2.0,0.6875
2.0,8.0,2.0,-5.0,0.0,-2.0,-4.0,-2.0,0.6875
2.0,7.0,2.0,-5.0,-4.0,-4.0,-6.0,-2.0,0.6875
2.0,10.0,2.0,-5.0,-4.0,-4.0,-6.0,-2.0,0.6875
2.0,9.0,2.0,-5.0,-6.0,-4.0,-6.0,-2.0,0.6875
2.0,14.0,2.0,-3.0,-6.0,-4.0,-6.0,-2.0,0.6875
2.0,14.0,1.0,-5.0,-6.0,-4.0,-6.0,-2.0,0.6875
2.0,19.0,1.0,-3.0,-6.0,-4.0,-4.0,-2.0,0.6875
2.0,19.0,1.0,0.0,-6.0,0.0,2.0,0.0,0.6875
2.0,19.0,1.0,0.0,-7.0,0.0,-2.0,0.0,0.6875
2.0,19.0,1.0,0.0,-4.0,0.0,2.0,0.0,0.6875
2.0,18.0,1.0,0.0,-6.0,0.0,0.0,0.0,0.6875
3.0,18.0,3.0,0.0,-6.0,2.0,0.0,4.0,0.6875
3.0,19.0,3.0,2.0,-6.0,2.0,0.0,4.0,0.6875
3.0,19.0,2.0,0.0,-6.0,2.0,0.0,4.0,0.6875
4.0,19.0,4.0,0.0,-6.0,4.0,0.0,4.0,0.6875
4.0,24.0,4.0,2.0,-2.0,4.0,4.0,4.0,0.6875
2.0,10.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.0,0.40625
2.0,11.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0,0.40625
2.0,10.0,-2.0,-3.0,-1.0,-2.0,0.0,-2.0,0.40625
2.0,13.0,0.0,-1.0,-1.0,-2.0,0.0,-2.0,0.40625
2.0,13.0,0.0,-1.0,-2.0,-4.0,-2.0,-2.0,0.40625
2.0,13.0,0.0,-1.0,1.0,-4.0,4.0,0.0,0.40625
2.0,13.0,0.0,-1.0,-2.0,-4.0,2.0,0.0,0.40625
2.0,13.0,0.0,-1.0,-1.0,-2.0,4.0,0.0,0.40625
2.0,13.0,-1.0,-3.0,-1.0,-2.0,4.0,0.0,0.40625
3.0,13.0,1.0,-3.0,-1.0,0.0,4.0,2.0,0.40625
3.0,13.0,1.0,-4.0,-1.0,-2.0,4.0,2.0,0.40625
3.0,14.0,1.0,-2.0,-1.0,-2.0,4.0,2.0,0.40625
3.0,13.0,1.0,-2.0,-5.0,-2.0,2.0,-2.0,0.40625
3.0,18.0,1.0,0.0,-5.0,-2.0,4.0,-2.0,0.40625
3.0,17.0,1.0,0.0,-7.0,-2.0,2.0,-2.0,0.40625
3.0,18.0,1.0,2.0,-5.0,-2.0,2.0,-2.0,0.40625
3.0,15.0,1.0,0.0,-7.0,-4.0,2.0,-2.0,0.40625
3.0,16.0,1.0,4.0,-7.0,0.0,6.0,-2.0,0.40625
3.0,16.0,0.0,0.0,-7.0,0.0,6.0,-2.0,0.40625
4.0,24.0,2.0,0.0,-7.0,2.0,6.0,2.0,0.40625
4.0,24.0,2.0,0.0,-8.0,0.0,2.0,2.0,0.40625
2.0,9.0,1.0,-4.0,-2.0,-2.0,-6.0,-4.0,0.71875
2.0,12.0,1.0,-4.0,2.0,-2.0,-2.0,-4.0,0.71875
2.0,11.0,-1.0,-4.0,2.0,-2.0,-2.0,-4.0,0.71875
2.0,12.0,-1.0,0.0,2.0,-2.0,-2.0,-4.0,0.71875
2.0,12.0,-1.0,-2.0,1.0,-2.0,-2.0,-4.0,0.71875
3.0,12.0,3.0,-2.0,1.0,2.0,-2.0,0.0,0.71875
3.0,12.0,3.0,-3.0,1.0,-2.0,-6.0,0.0,0.71875
3.0,13.0,3.0,-3.0,3.0,-2.0,-6.0,0.0,0.71875
3.0,12.0,1.0,-3.0,3.0,-2.0,-6.0,0.0,0.71875
3.0,15.0,3.0,1.0,3.0,2.0,-2.0,0.0,0.71875
3.0,15.0,3.0,1.0,0.0,2.0,-2.0,0.0,0.71875
3.0,16.0,3.0,1.0,4.0,2.0,2.0,0.0,0.71875
3.0,16.0,3.0,0.0,2.0,2.0,2.0,0.0,0.71875
3.0,16.0,4.0,4.0,6.0,4.0,2.0,4.0,0.71875
3.0,15.0,2.0,2.0,6.0,4.0,2.0,4.0,0.71875
4.0,17.0,4.0,2.0,6.0,4.0,2.0,4.0,0.71875
4.0,16.0,4.0,0.0,6.0,4.0,2.0,4.0,0.71875
4.0,19.0,4.0,2.0,6.0,4.0,2.0,4.0,0.71875
4.0,18.0,4.0,0.0,6.0,4.0,2.0,4.0,0.71875
4.0,18.0,4.0,2.0,7.0,4.0,6.0,4.0,0.71875
4.0,18.0,4.0,2.0,6.0,4.0,4.0,4.0,0.71875
1.0,11.0,-1.0,-2.0,-4.0,-4.0,-5.0,2.0,0.3125
1.0,11.0,-1.0,-2.0,-1.0,-2.0,-3.0,2.0,0.3125
1.0,11.0,-1.0,-2.0,-2.0,-2.0,-5.0,2.0,0.3125
1.0,12.0,-1.0,0.0,-2.0,-2.0,-3.0,2.0,0.3125
1.0,9.0,-1.0,0.0,-2.0,-2.0,-3.0,2.0,0.3125
2.0,9.0,1.0,0.0,-2.0,0.0,-3.0,4.0,0.3125
2.0,9.0,1.0,0.0,-5.0,-2.0,-5.0,4.0,0.3125
2.0,16.0,1.0,0.0,-5.0,-2.0,-5.0,4.0,0.3125
2.0,15.0,-1.0,-2.0,-5.0,-2.0,-5.0,4.0,0.3125
2.0,15.0,-1.0,-1.0,-3.0,0.0,-1.0,4.0,0.3125
2.0,15.0,-1.0,-1.0,-3.0,0.0,-2.0,0.0,0.3125
2.0,15.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.3125
2.0,15.0,-1.0,-2.0,-2.0,2.0,-2.0,0.0,0.3125
3.0,15.0,1.0,-2.0,-2.0,2.0,-2.0,0.0,0.3125
3.0,14.0,1.0,-4.0,-2.0,2.0,-4.0,0.0,0.3125
3.0,15.0,1.0,-2.0,-2.0,2.0,-4.0,0.0,0.3125
3.0,12.0,-1.0,-2.0,-2.0,2.0,-4.0,0.0,0.3125
4.0,14.0,-1.0,-2.0,-2.0,2.0,-4.0,0.0,0.3125
4.0,7.0,-1.0,-2.0,-2.0,2.0,-4.0,0.0,0.3125
4.0,18.0,1.0,4.0,-2.0,2.0,0.0,2.0,0.3125
4.0,18.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.3125
1.0,3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,0.4375
1.0,4.0,-3.0,-3.0,-1.0,-2.0,-3.0,-2.0,0.4375
1.0,4.0,-3.0,-6.0,-5.0,-2.0,-3.0,-2.0,0.4375
2.0,4.0,-1.0,-6.0,-5.0,0.0,-3.0,2.0,0.4375
2.0,4.0,-1.0,-6.0,-6.0,-2.0,-3.0,2.0,0.4375
2.0,11.0,-1.0,-2.0,-2.0,-2.0,-1.0,4.0,0.4375
2.0,10.0,-1.0,-4.0,-2.0,-2.0,-3.0,2.0,0.4375
2.0,10.0,-1.0,-4.0,0.0,-2.0,-2.0,2.0,0.4375
2.0,10.0,-1.0,-5.0,0.0,-2.0,-4.0,0.0,0.4375
2.0,11.0,-1.0,-1.0,0.0,-2.0,0.0,2.0,0.4375
2.0,10.0,-1.0,-3.0,-2.0,-2.0,0.0,2.0,0.4375
2.0,11.0,-1.0,-1.0,-2.0,-2.0,0.0,2.0,0.4375
2.0,10.0,-1.0,-3.0,-2.0,-2.0,0.0,2.0,0.4375
2.0,11.0,-1.0,-1.0,2.0,0.0,4.0,2.0,0.4375
2.0,11.0,-1.0,-2.0,2.0,0.0,2.0,0.0,0.4375
2.0,12.0,-1.0,0.0,2.0,0.0,2.0,0.0,0.4375
2.0,13.0,1.0,2.0,2.0,0.0,6.0,2.0,0.4375
2.0,10.0,1.0,0.0,2.0,0.0,6.0,2.0,0.4375
2.0,10.0,2.0,2.0,2.0,2.0,6.0,2.0,0.4375
2.0,10.0,2.0,2.0,1.0,2.0,4.0,0.0,0.4375
2.0,10.0,2.0,4.0,4.0,2.0,4.0,0.0,0.4375
2.0,5.0,2.0,2.0,3.0,-2.0,2.0,2.0,0.46875
2.0,4.0,2.0,0.0,3.0,-4.0,0.0,2.0,0.46875
2.0,5.0,2.0,2.0,3.0,-2.0,0.0,2.0,0.46875
2.0,5.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.46875
3.0,7.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.46875
3.0,7.0,2.0,1.0,2.0,-2.0,-4.0,-2.0,0.46875
3.0,8.0,2.0,1.0,4.0,0.0,-4.0,-2.0,0.46875
3.0,8.0,2.0,1.0,1.0,-2.0,-4.0,-2.0,0.46875
3.0,9.0,2.0,1.0,3.0,-2.0,-2.0,-2.0,0.46875
3.0,9.0,2.0,1.0,2.0,-2.0,-6.0,-4.0,0.46875
3.0,9.0,3.0,1.0,2.0,2.0,-6.0,0.0,0.46875
3.0,8.0,1.0,-1.0,2.0,2.0,-6.0,0.0,0.46875
3.0,9.0,1.0,1.0,2.0,2.0,-4.0,0.0,0.46875
3.0,9.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.46875
3.0,12.0,1.0,0.0,2.0,0.0,-4.0,0.0,0.46875
3.0,9.0,1.0,0.0,2.0,0.0,-4.0,0.0,0.46875
3.0,10.0,1.0,2.0,2.0,0.0,-4.0,0.0,0.46875
3.0,10.0,-2.0,-2.0,-2.0,0.0,-4.0,0.0,0.46875
4.0,10.0,0.0,-2.0,-2.0,2.0,-4.0,4.0,0.46875
4.0,9.0,-2.0,-2.0,-2.0,2.0,-4.0,4.0,0.46875
4.0,20.0,0.0,0.0,0.0,2.0,0.0,4.0,0.46875
0.0,-3.0,0.0,1.0,1.0,2.0,1.0,4.0,0.1875
0.0,-3.0,0.0,2.0,3.0,2.0,3.0,4.0,0.1875
0.0,-3.0,-1.0,0.0,1.0,0.0,3.0,0.0,0.1875
0.0,0.0,-1.0,4.0,1.0,0.0,3.0,0.0,0.1875
0.0,0.0,-1.0,4.0,1.0,0.0,0.0,-2.0,0.1875
0.0,1.0,1.0,4.0,1.0,0.0,0.0,-2.0,0.1875
0.0,-8.0,1.0,4.0,-1.0,0.0,0.0,-2.0,0.1875
0.0,-8.0,1.0,5.0,1.0,0.0,0.0,-2.0,0.1875
0.0,-9.0,1.0,3.0,1.0,0.0,-2.0,-2.0,0.1875
0.0,-6.0,1.0,3.0,1.0,0.0,-2.0,-2.0,0.1875
0.0,-17.0,1.0,1.0,1.0,0.0,-4.0,-2.0,0.1875
0.0,-17.0,1.0,3.0,4.0,0.0,4.0,2.0,0.1875
0.0,-17.0,-1.0,0.0,4.0,-2.0,0.0,2.0,0.1875
1.0,-17.0,1.0,0.0,4.0,0.0,0.0,2.0,0.1875
1.0,-18.0,-1.0,-2.0,2.0,-2.0,-2.0,2.0,0.1875
1.0,-18.0,0.0,0.0,2.0,-2.0,-2.0,2.0,0.1875
0.0,-18.0,-2.0,0.0,2.0,-4.0,-2.0,-2.0,0.1875
0.0,-17.0,0.0,4.0,4.0,-4.0,2.0,0.0,0.1875
0.0,-20.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.1875
0.0,-11.0,2.0,4.0,0.0,-4.0,2.0,0.0,0.1875
0.0,0.0,4.0,8.0,0.0,-4.0,4.0,0.0,0.1875
2.0,7.0,0.0,-4.0,-7.0,-2.0,-6.0,-2.0,0.65625
2.0,8.0,0.0,-4.0,-3.0,-2.0,-2.0,-2.0,0.65625
2.0,8.0,0.0,-5.0,-3.0,-4.0,-6.0,-2.0,0.65625
2.0,8.0,2.0,0.0,1.0,-4.0,-6.0,-2.0,0.65625
2.0,1.0,2.0,-2.0,-1.0,-4.0,-8.0,-2.0,0.65625
2.0,12.0,2.0,-2.0,-1.0,-4.0,-8.0,-2.0,0.65625
2.0,11.0,0.0,-2.0,-1.0,-4.0,-8.0,-2.0,0.65625
2.0,11.0,0.0,-2.0,4.0,-2.0,-2.0,-2.0,0.65625
2.0,10.0,0.0,-2.0,0.0,-2.0,-4.0,-4.0,0.65625
2.0,11.0,0.0,2.0,0.0,-2.0,0.0,-2.0,0.65625
2.0,11.0,0.0,-1.0,0.0,-4.0,-4.0,-2.0,0.65625
2.0,11.0,0.0,2.0,0.0,0.0,4.0,0.0,0.65625
2.0,11.0,-1.0,0.0,-4.0,-2.0,4.0,0.0,0.65625
2.0,14.0,1.0,2.0,-2.0,0.0,6.0,0.0,0.65625
2.0,5.0,1.0,2.0,-2.0,0.0,6.0,0.0,0.65625
3.0,17.0,3.0,2.0,-2.0,2.0,6.0,2.0,0.65625
3.0,16.0,1.0,2.0,-2.0,2.0,6.0,2.0,0.65625
3.0,21.0,1.0,6.0,2.0,2.0,6.0,2.0,0.65625
3.0,20.0,1.0,4.0,0.0,0.0,-2.0,2.0,0.65625
4.0,24.0,1.0,4.0,0.0,0.0,-2.0,2.0,0.65625
4.0,24.0,2.0,6.0,2.0,2.0,-2.0,4.0,0.65625
3.0,8.0,0.0,-4.0,-1.0,-1.0,-7.0,-4.0,0.65625
3.0,13.0,0.0,-4.0,1.0,-1.0,-7.0,-4.0,0.65625
3.0,13.0,-1.0,-6.0,1.0,-1.0,-7.0,-4.0,0.65625
